CAR_ID,品牌系列,前/后驻车雷达,驾驶辅助影像,前方感知摄像头,摄像头数量,车内摄像头数量,超声波雷达数量,透明底盘/540度影像,毫米波雷达数量,前方感知摄像头像素,辅助驾驶芯片,芯片总算力,激光雷达数量,前方最大探测距离,激光雷达品牌,激光雷达线数,激光雷达10%反射率探测距离,环视摄像头像素,环境感知摄像头像素,激光雷达型号,激光雷达点云数量
68264,奔驰GLC新能源,前(标配) / 后(标配),(标配)360度全景影像,"(标配)单目,(选配)双目","(标配)5个,(选配)6个",,(标配)12个,(标配),(标配)1个,,,,,,,,,,,,
71117,奔驰S级AMG新能源,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
67865,奔驰S级AMG新能源,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
65986,奔驰S级新能源,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
71822,奔驰S级新能源,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
72446,奔驰GLA AMG,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(标配)单目,"(标配)2个,(选配)5个",,(标配)12个,,,,,,,,,,,,,,
65909,奔驰GLA AMG,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(标配)单目,"(标配)2个,(选配)5个",,(标配)12个,,,,,,,,,,,,,,
68011,迈巴赫EQS SUV,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目x2,,(标配)2个,(标配)12个,,(标配)5个,,,,,,,,,,,,
68012,迈巴赫EQS SUV,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目x2,,(标配)2个,(标配)12个,,(标配)5个,,,,,,,,,,,,
67866,奔驰C级AMG新能源,前(标配) / 后(标配),(标配)360度全景影像,(标配)双目,(标配)6个,,(标配)12个,,,,,,,,,,,,,,
71311,AMG GT新能源,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
61518,迈巴赫S级新能源,前(标配) / 后(标配),(标配)360度全景影像,,(标配)4个,,(标配)12个,,,,,,,,,,,,,,
70924,奔驰GLE轿跑 AMG,前(标配) / 后(标配),(标配)360度全景影像,,(标配)4个,,(标配)12个,(标配),,,,,,,,,,,,,
1016346,乌尼莫克U5023,,,,,,,,,,,,,,,,,,,,
61039,奔驰EQS SUV,前(标配) / 后(标配),(标配)360度全景影像,,,(标配)1个,,,,,,,,,,,,,,,
61040,奔驰EQS SUV,前(标配) / 后(标配),(标配)360度全景影像,,,(标配)1个,,,,,,,,,,,,,,,
61041,奔驰EQS SUV,前(标配) / 后(标配),(标配)360度全景影像,,,(标配)1个,,,,,,,,,,,,,,,
1016347,乌尼莫克U4023,,,,,,,,,,,,,,,,,,,,
69663,奔驰EQE SUV AMG,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目x2,(标配)6个,(标配)1个,(标配)12个,(标配),(标配)5个,,,,,,,,,,,,
62689,奔驰EQE AMG,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
61343,奔驰EQS AMG,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
60653,奔驰GLE轿跑新能源,前(标配) / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
66162,宝马5系,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像","(标配)单目,(选配)双目","(标配)2个,(选配)6个",(选配)1个,(标配)12个,,(标配)5个,,,,,,,,,,,,
71245,宝马5系,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像","(标配)单目,(选配)双目","(标配)2个,(选配)6个",(选配)1个,(标配)12个,,(标配)5个,,,,,,,,,,,,
71240,宝马5系,前(标配) / 后(标配),(标配)360度全景影像,"(标配)单目,(选配)双目","(标配)5个,(选配)6个",(选配)1个,(标配)12个,,(标配)5个,,,,,,,,,,,,
65488,宝马5系,前(标配) / 后(标配),(标配)360度全景影像,"(标配)单目,(选配)双目","(标配)5个,(选配)6个",(选配)1个,(标配)12个,,(标配)5个,,,,,,,,,,,,
66537,宝马5系,前(标配) / 后(标配),(标配)360度全景影像,"(标配)单目,(选配)双目","(标配)5个,(选配)6个",(选配)1个,(标配)12个,,(标配)5个,,,,,,,,,,,,
66502,宝马5系,前(标配) / 后(标配),(标配)360度全景影像,"(标配)单目,(选配)双目","(标配)5个,(选配)6个",(选配)1个,(标配)12个,,(标配)5个,,,,,,,,,,,,
64199,宝马5系,前(标配) / 后(标配),(标配)360度全景影像,(标配)双目,(标配)6个,"(标配)1个,(选配)2个",(标配)12个,,(标配)5个,,,,,,,,,,,,
66526,宝马5系,前(标配) / 后(标配),(标配)360度全景影像,(标配)双目,(标配)6个,"(标配)1个,(选配)2个",(标配)12个,,(标配)5个,,,,,,,,,,,,
65489,宝马5系,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像","(标配)单目,(选配)双目","(标配)2个,(选配)6个",(选配)1个,(标配)12个,,,,,,,,,,,,,,
71244,宝马5系,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像","(标配)单目,(选配)双目","(标配)2个,(选配)6个",(选配)1个,(标配)12个,,,,,,,,,,,,,,
71246,宝马5系,前(标配) / 后(标配),(标配)360度全景影像,"(标配)单目,(选配)双目","(标配)5个,(选配)6个",(选配)1个,(标配)12个,,,,,,,,,,,,,,
71242,宝马5系,前(标配) / 后(标配),(标配)360度全景影像,"(标配)单目,(选配)双目","(标配)5个,(选配)6个",(选配)1个,(标配)12个,,,,,,,,,,,,,,
66538,宝马5系,前(标配) / 后(标配),(标配)360度全景影像,"(标配)单目,(选配)双目","(标配)5个,(选配)6个",(选配)1个,(标配)12个,,,,,,,,,,,,,,
71243,宝马5系,前(标配) / 后(标配),(标配)360度全景影像,"(标配)单目,(选配)双目","(标配)5个,(选配)6个",(选配)1个,(标配)12个,,,,,,,,,,,,,,
71241,宝马5系,前(标配) / 后(标配),(标配)360度全景影像,(标配)双目,(标配)6个,(选配)1个,(标配)12个,,,,,,,,,,,,,,
71247,宝马5系,前(标配) / 后(标配),(标配)360度全景影像,(标配)双目,(标配)6个,(选配)1个,(标配)12个,,,,,,,,,,,,,,
64898,宝马3系,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(选配)单目,"(标配)1个,(选配)5个",,(标配)8个,,(选配)5个,,,,,,,,,,,,
64901,宝马3系,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(选配)单目,"(标配)1个,(选配)5个",,(标配)8个,,(选配)5个,,,,,,,,,,,,
68593,宝马3系,前(标配) / 后(标配),(标配)360度全景影像,(选配)单目,"(标配)4个,(选配)5个",,(标配)12个,,(选配)5个,,,,,,,,,,,,
68590,宝马3系,前(标配) / 后(标配),(标配)360度全景影像,(选配)单目,"(标配)4个,(选配)5个",,(标配)12个,,(选配)5个,,,,,,,,,,,,
64902,宝马3系,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,,(标配)5个,,,,,,,,,,,,
68591,宝马3系,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
64899,宝马3系,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
64903,宝马3系,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
68592,宝马3系,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
64897,宝马3系,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
64900,宝马3系,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
64896,宝马3系,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
64895,宝马3系,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
68594,宝马3系,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
69229,宝马X5,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
64451,宝马X5,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
64453,宝马X5,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
64452,宝马X5,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
64454,宝马X5,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
64449,宝马X5,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
64450,宝马X5,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
65053,宝马X3,前(标配) / 后(标配),(标配)360度全景影像,"(标配)单目,(选配)双目","(标配)5个,(选配)6个",(选配)1个,(标配)12个,,,,,,,,,,,,,,
71573,宝马X3,前(标配) / 后(标配),(标配)360度全景影像,"(标配)单目,(选配)双目","(标配)5个,(选配)6个",(选配)1个,(标配)12个,,,,,,,,,,,,,,
65054,宝马X3,前(标配) / 后(标配),(标配)360度全景影像,(标配)双目,(标配)6个,(标配)1个,(标配)12个,,,,,,,,,,,,,,
69371,宝马X3,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,"(标配)1个,(选配)5个",,"(标配)8个,(选配)12个",,,,,,,,,,,,,,
65385,宝马X3,前(标配) / 后(标配),(标配)360度全景影像,,"(标配)1个,(选配)5个",,(标配)12个,,,,,,,,,,,,,,
69387,宝马X3,前(标配) / 后(标配),(标配)360度全景影像,,(标配)5个,,(标配)12个,,,,,,,,,,,,,,
70467,宝马X1,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
62691,宝马X1,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
70466,宝马X1,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
63253,宝马X1,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
66609,宝马X1,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
60974,宝马X1,前(标配) / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
60975,宝马X1,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
60973,宝马X1,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
66548,宝马X1,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
66572,宝马X1,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
60890,宝马7系,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(标配)单目,(标配)2个,,(标配)12个,,,,,,,,,,,,,,
56718,宝马7系,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(标配)单目,(标配)2个,,(标配)12个,,,,,,,,,,,,,,
60891,宝马7系,前(标配) / 后(标配),(标配)360度全景影像,(标配)双目,(标配)6个,,(标配)12个,,,,,,,,,,,,,,
60888,宝马7系,前(标配) / 后(标配),(标配)360度全景影像,(标配)双目,(标配)6个,,(标配)12个,,,,,,,,,,,,,,
60756,宝马7系,前(标配) / 后(标配),(标配)360度全景影像,(标配)双目,(标配)6个,,(标配)20个,,,,,,,,,,,,,,
60889,宝马7系,前(标配) / 后(标配),(标配)360度全景影像,(标配)双目,(标配)6个,,(标配)20个,,,,,,,,,,,,,,
68372,宝马i3,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(选配)单目,(标配)1个,,,,(选配)5个,,,,,,,,,,,,
68371,宝马i3,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,,,(标配)5个,,,,,,,,,,,,
68373,宝马i3,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,,,(标配)5个,,,,,,,,,,,,
68089,宝马4系,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(标配)单目,,,(标配)12个,,(选配)5个,,,,,,,,,,,,
62545,宝马4系,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(标配)单目,,,(标配)12个,,(选配)5个,,,,,,,,,,,,
62537,宝马4系,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(标配)单目,,,(标配)12个,,(选配)5个,,,,,,,,,,,,
62543,宝马4系,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,,,(标配)12个,,"(标配)1个,(选配)5个",,,,,,,,,,,,
62541,宝马4系,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,,,(标配)12个,,"(标配)1个,(选配)5个",,,,,,,,,,,,
62542,宝马4系,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,,,(标配)12个,,"(标配)1个,(选配)5个",,,,,,,,,,,,
62538,宝马4系,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(标配)单目,,,(标配)12个,,(选配)5个,,,,,,,,,,,,
62539,宝马4系,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,,,(标配)12个,,(选配)5个,,,,,,,,,,,,
62540,宝马4系,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(标配)单目,,,(标配)12个,,(选配)5个,,,,,,,,,,,,
68088,宝马4系,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,,,(标配)12个,,(选配)5个,,,,,,,,,,,,
68087,宝马4系,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(标配)单目,,,(标配)12个,,(选配)5个,,,,,,,,,,,,
68086,宝马4系,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(标配)单目,,,(标配)12个,,(选配)5个,,,,,,,,,,,,
69184,宝马4系,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,,,(标配)12个,,"(标配)1个,(选配)5个",,,,,,,,,,,,
62544,宝马4系,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,,,(标配)12个,,"(标配)1个,(选配)5个",,,,,,,,,,,,
69183,宝马4系,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,,,(标配)12个,,"(标配)1个,(选配)5个",,,,,,,,,,,,
59249,宝马X7,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
59247,宝马X7,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
59248,宝马X7,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
59246,宝马X7,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
68903,宝马X7,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
68904,宝马X7,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
66608,宝马iX3,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
66549,宝马iX3,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
65936,宝马X2(进口),前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
65937,宝马X2(进口),前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
65130,宝马X6,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
63347,宝马X6,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
63348,宝马X6,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
71261,宝马2系,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(标配)单目,"(标配)2个,(选配)6个",(选配)2个,(标配)12个,,"(标配)3个,(选配)5个",(标配)170万,,,,,,,,,,,
69411,宝马2系,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(标配)单目,"(标配)2个,(选配)6个",(选配)2个,(标配)12个,,"(标配)3个,(选配)5个",(标配)170万,,,,,,,,,,,
53749,宝马X4,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
53748,宝马X4,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
56579,宝马X4,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
66418,宝马5系(进口),前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(标配)单目,"(标配)2个,(选配)5个",,(标配)12个,,,,,,,,,,,,,,
68580,宝马5系(进口),前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(标配)单目,"(标配)2个,(选配)5个",,(标配)12个,,,,,,,,,,,,,,
68581,宝马5系(进口),前(标配) / 后(标配),(标配)360度全景影像,"(标配)单目,(选配)双目","(标配)5个,(选配)6个",,(标配)12个,,,,,,,,,,,,,,
71929,宝马i5,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像","(标配)单目,(选配)双目","(标配)2个,(选配)6个",(选配)1个,(标配)12个,,,,,,,,,,,,,,
65490,宝马i5,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像","(标配)单目,(选配)双目","(标配)2个,(选配)6个",(选配)1个,(标配)12个,,,,,,,,,,,,,,
69425,宝马i5,前(标配) / 后(标配),(标配)360度全景影像,"(标配)单目,(选配)双目","(标配)5个,(选配)6个","(标配)1个,(选配)2个",(标配)12个,,,,,,,,,,,,,,
66249,宝马i5,前(标配) / 后(标配),(标配)360度全景影像,"(标配)单目,(选配)双目","(标配)5个,(选配)6个","(标配)1个,(选配)2个",(标配)12个,,,,,,,,,,,,,,
69426,宝马i5,前(标配) / 后(标配),(标配)360度全景影像,(标配)双目,(标配)6个,"(标配)1个,(选配)2个",(标配)12个,,,,,,,,,,,,,,
66503,宝马i5,前(标配) / 后(标配),(标配)360度全景影像,(标配)双目,(标配)6个,"(标配)1个,(选配)2个",(标配)12个,,,,,,,,,,,,,,
64091,宝马i5,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像","(标配)单目,(选配)双目","(标配)2个,(选配)6个",(选配)1个,(标配)12个,,,,,,,,,,,,,,
66521,宝马i5,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像","(标配)单目,(选配)双目","(标配)2个,(选配)6个",(选配)1个,(标配)12个,,,,,,,,,,,,,,
66262,宝马i5,前(标配) / 后(标配),(标配)360度全景影像,"(标配)单目,(选配)双目","(标配)5个,(选配)6个",(选配)1个,(标配)12个,,,,,,,,,,,,,,
71928,宝马i5,前(标配) / 后(标配),(标配)360度全景影像,"(标配)单目,(选配)双目","(标配)5个,(选配)6个",(选配)1个,(标配)12个,,,,,,,,,,,,,,
58854,宝马6系GT,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
58851,宝马6系GT,前(标配) / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
69295,宝马6系GT,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
58852,宝马6系GT,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
67851,宝马M4,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,,,,,,,,,,,,,,
67850,宝马M4,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,,,,,,,,,,,,,,
62945,宝马M4,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,,,,,,,,,,,,,,
67852,宝马M4,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,,,,,,,,,,,,,,
62946,宝马M4,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,,,,,,,,,,,,,,
62944,宝马M4,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,,,,,,,,,,,,,,
58578,宝马M3,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,,(选配)5个,,,,,,,,,,,,
69061,宝马M3,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,,(选配)5个,,,,,,,,,,,,
57218,宝马M3,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,,(选配)5个,,,,,,,,,,,,
69060,宝马M3,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,,(选配)5个,,,,,,,,,,,,
62550,宝马iX1,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
64433,宝马iX1,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
64434,宝马iX1,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
64455,宝马iX1,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
65582,宝马2系(进口),前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,(标配)12个,,(选配)3个,,,,,,,,,,,,
61604,宝马2系(进口),前(标配) / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
59546,宝马2系(进口),前(标配) / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
69025,宝马2系(进口),前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,(标配)12个,,(选配)3个,,,,,,,,,,,,
57568,宝马8系,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
57567,宝马8系,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
57566,宝马8系,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
57569,宝马8系,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
63899,宝马iX,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
63896,宝马iX,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
60755,宝马M2,前(标配) / 后(标配),(标配)倒车影像,(选配)单目,"(标配)1个,(选配)2个",,(标配)12个,,(选配)3个,,,,,,,,,,,,
68928,宝马M2,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)12个,,(选配)3个,,,,,,,,,,,,
63476,宝马X5 M,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
61599,宝马Z4,前(标配) / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
61598,宝马Z4,前(标配) / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
71352,宝马M240i,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
