CAR_ID,品牌系列,简称,挡位个数,变速箱类型
1020495,红旗国悦新能源,电动车单速变速箱,1,固定齿比变速箱
1020496,红旗国悦新能源,电动车单速变速箱,1,固定齿比变速箱
66312,凯美瑞,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
67022,凯美瑞,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
71194,凯美瑞,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
66314,凯美瑞,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
67023,凯美瑞,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
71005,凯美瑞,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
66313,凯美瑞,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
66310,凯美瑞,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
65877,凯美瑞,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
66311,凯美瑞,CVT无级变速,无级变速,无级变速箱(CVT)
65749,凯美瑞,CVT无级变速,无级变速,无级变速箱(CVT)
65878,凯美瑞,CVT无级变速,无级变速,无级变速箱(CVT)
72518,凯美瑞,CVT无级变速,无级变速,无级变速箱(CVT)
65938,凯美瑞,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
66647,凯美瑞,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
72519,凯美瑞,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
67254,赛那SIENNA,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
67252,赛那SIENNA,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
66455,赛那SIENNA,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
67256,赛那SIENNA,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
67257,赛那SIENNA,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
67251,赛那SIENNA,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
67253,赛那SIENNA,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
67930,赛那SIENNA,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
67255,赛那SIENNA,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68219,汉兰达,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68216,汉兰达,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68555,汉兰达,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68218,汉兰达,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68217,汉兰达,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68554,汉兰达,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68556,汉兰达,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68215,汉兰达,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68553,汉兰达,8挡手自一体,8,手自一体变速箱(AT)
68220,汉兰达,8挡手自一体,8,手自一体变速箱(AT)
68221,汉兰达,8挡手自一体,8,手自一体变速箱(AT)
68453,RAV4荣放,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
68451,RAV4荣放,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
68450,RAV4荣放,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
68454,RAV4荣放,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
68449,RAV4荣放,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
68456,RAV4荣放,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68457,RAV4荣放,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
71930,普拉多,8挡手自一体,8,手自一体变速箱(AT)
66837,普拉多,8挡手自一体,8,手自一体变速箱(AT)
71959,普拉多,8挡手自一体,8,手自一体变速箱(AT)
66898,普拉多,8挡手自一体,8,手自一体变速箱(AT)
64019,普拉多,8挡手自一体,8,手自一体变速箱(AT)
71958,普拉多,8挡手自一体,8,手自一体变速箱(AT)
66836,普拉多,8挡手自一体,8,手自一体变速箱(AT)
71960,普拉多,8挡手自一体,8,手自一体变速箱(AT)
66838,普拉多,8挡手自一体,8,手自一体变速箱(AT)
67204,亚洲龙,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
68975,亚洲龙,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
68974,亚洲龙,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
68978,亚洲龙,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
67206,亚洲龙,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68977,亚洲龙,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68976,亚洲龙,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68979,亚洲龙,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
67205,亚洲龙,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
63170,卡罗拉,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
63173,卡罗拉,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68964,卡罗拉,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
63177,卡罗拉,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
63175,卡罗拉,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
67629,卡罗拉,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
67631,卡罗拉,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
67630,卡罗拉,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
63174,卡罗拉,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
60976,卡罗拉,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
63176,卡罗拉,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
68962,卡罗拉,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
68963,卡罗拉,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
63172,卡罗拉,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
63171,卡罗拉,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
68951,锋兰达,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
68930,锋兰达,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
68932,锋兰达,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
68931,锋兰达,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
68952,锋兰达,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
68953,锋兰达,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
71236,锋兰达,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
68950,锋兰达,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68933,锋兰达,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
71250,锋兰达,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68929,锋兰达,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
67133,格瑞维亚,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
67129,格瑞维亚,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
67130,格瑞维亚,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
67131,格瑞维亚,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
67132,格瑞维亚,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
66456,格瑞维亚,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
67134,格瑞维亚,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68314,皇冠陆放,8挡手自一体,8,手自一体变速箱(AT)
68317,皇冠陆放,8挡手自一体,8,手自一体变速箱(AT)
67586,皇冠陆放,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68316,皇冠陆放,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68315,皇冠陆放,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68318,皇冠陆放,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
63241,卡罗拉锐放,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
63020,卡罗拉锐放,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
64034,卡罗拉锐放,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68733,卡罗拉锐放,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
67632,卡罗拉锐放,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
64079,卡罗拉锐放,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
67628,卡罗拉锐放,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
63019,卡罗拉锐放,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
61460,卡罗拉锐放,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
62996,卡罗拉锐放,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68732,卡罗拉锐放,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68734,卡罗拉锐放,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68728,卡罗拉锐放,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
62733,卡罗拉锐放,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68729,卡罗拉锐放,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
62927,卡罗拉锐放,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
64033,卡罗拉锐放,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
68723,卡罗拉锐放,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
62731,卡罗拉锐放,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
64032,卡罗拉锐放,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
64078,卡罗拉锐放,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
68544,威兰达,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
68541,威兰达,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
68542,威兰达,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
68539,威兰达,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
68506,威兰达,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
68538,威兰达,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
68546,威兰达,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68540,威兰达,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68507,威兰达,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68545,威兰达,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68543,威兰达,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
71586,铂智3X,电动车单速变速箱,1,固定齿比变速箱
71588,铂智3X,电动车单速变速箱,1,固定齿比变速箱
71013,铂智3X,电动车单速变速箱,1,固定齿比变速箱
68066,铂智3X,电动车单速变速箱,1,固定齿比变速箱
71589,铂智3X,电动车单速变速箱,1,固定齿比变速箱
71012,铂智3X,电动车单速变速箱,1,固定齿比变速箱
71587,铂智3X,电动车单速变速箱,1,固定齿比变速箱
67982,皇冠(进口),E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
67981,皇冠(进口),E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
63539,埃尔法,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
71307,埃尔法,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
71306,埃尔法,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
63540,埃尔法,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
66667,雷凌,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68949,雷凌,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
62134,雷凌,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68947,雷凌,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
62136,雷凌,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
60635,雷凌,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
68948,雷凌,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
60634,雷凌,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
67326,雷凌,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
67325,雷凌,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
62133,雷凌,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
62135,雷凌,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
62132,雷凌,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
63227,凌放HARRIER,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
68447,凌放HARRIER,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
68441,凌放HARRIER,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
63230,凌放HARRIER,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68442,凌放HARRIER,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
63231,凌放HARRIER,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68446,凌放HARRIER,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
63228,凌放HARRIER,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
68443,凌放HARRIER,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
68444,凌放HARRIER,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
63225,凌放HARRIER,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
63229,凌放HARRIER,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
63226,凌放HARRIER,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
63232,凌放HARRIER,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
61459,凌放HARRIER,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
61121,皇冠SportCross,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
60295,皇冠SportCross,6挡手自一体,6,手自一体变速箱(AT)
66470,丰田bZ3,电动车单速变速箱,1,固定齿比变速箱
66581,丰田bZ3,电动车单速变速箱,1,固定齿比变速箱
66582,丰田bZ3,电动车单速变速箱,1,固定齿比变速箱
62004,威飒,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
62008,威飒,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
68795,威飒,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
68793,威飒,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
68792,威飒,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
62005,威飒,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68797,威飒,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68618,威飒,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
61995,威飒,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68799,威飒,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
61996,威飒,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
62007,威飒,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
68794,威飒,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
62009,威飒,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
68798,威飒,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68612,威飒,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68796,威飒,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
62006,威飒,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
71299,威尔法,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
71298,威尔法,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
63535,威尔法,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
63534,威尔法,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
54680,丰田86,6挡手动,6,手动变速箱(MT)
60398,丰田86,6挡手动,6,手动变速箱(MT)
58313,丰田86,6挡手自一体,6,手自一体变速箱(AT)
65874,铂智4X,电动车单速变速箱,1,固定齿比变速箱
70807,铂智4X,电动车单速变速箱,1,固定齿比变速箱
70805,铂智4X,电动车单速变速箱,1,固定齿比变速箱
65872,铂智4X,电动车单速变速箱,1,固定齿比变速箱
70808,铂智4X,电动车单速变速箱,1,固定齿比变速箱
70806,铂智4X,电动车单速变速箱,1,固定齿比变速箱
65875,铂智4X,电动车单速变速箱,1,固定齿比变速箱
65873,铂智4X,电动车单速变速箱,1,固定齿比变速箱
64037,亚洲狮,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
61892,亚洲狮,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
63250,亚洲狮,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
63249,亚洲狮,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
64036,亚洲狮,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
63251,亚洲狮,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
63248,亚洲狮,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
63244,亚洲狮,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
63836,凌尚,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
69027,凌尚,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
62159,凌尚,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
61105,凌尚,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
62158,凌尚,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
63835,凌尚,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
69032,凌尚,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
69030,凌尚,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
69031,凌尚,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
62160,凌尚,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
69028,凌尚,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
69029,凌尚,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
61998,丰田C-HR,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
61997,丰田C-HR,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
62002,丰田C-HR,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
62000,丰田C-HR,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
61999,丰田C-HR,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
62003,丰田C-HR,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
62001,丰田C-HR,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
59174,SUPRA,8挡手自一体,8,手自一体变速箱(AT)
59175,SUPRA,8挡手自一体,8,手自一体变速箱(AT)
69868,RAV4荣放双擎E+,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
69870,RAV4荣放双擎E+,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
63240,奕泽IZOA,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
63233,奕泽IZOA,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
62891,奕泽IZOA,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
63238,奕泽IZOA,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
63234,奕泽IZOA,CVT无级变速(模拟10挡),10,无级变速箱(CVT)
63235,奕泽IZOA,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
63237,奕泽IZOA,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
63236,奕泽IZOA,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
63239,奕泽IZOA,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
59751,Mirai,电动车单速变速箱,1,固定齿比变速箱
56233,一汽丰田bZ4X,电动车单速变速箱,1,固定齿比变速箱
56475,一汽丰田bZ4X,电动车单速变速箱,1,固定齿比变速箱
56849,一汽丰田bZ4X,电动车单速变速箱,1,固定齿比变速箱
56067,一汽丰田bZ4X,电动车单速变速箱,1,固定齿比变速箱
56850,一汽丰田bZ4X,电动车单速变速箱,1,固定齿比变速箱
1009302,柯斯达,5挡手动,5,手动变速箱(MT)
1009303,柯斯达,5挡手动,5,手动变速箱(MT)
1009297,柯斯达,5挡手动,5,手动变速箱(MT)
1009301,柯斯达,5挡手动,5,手动变速箱(MT)
1009298,柯斯达,5挡手动,5,手动变速箱(MT)
1009300,柯斯达,5挡手动,5,手动变速箱(MT)
1009299,柯斯达,5挡手动,5,手动变速箱(MT)
68623,威兰达新能源,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68622,威兰达新能源,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
68621,威兰达新能源,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
70546,别克GL8,9挡手自一体,9,手自一体变速箱(AT)
70566,别克GL8,9挡手自一体,9,手自一体变速箱(AT)
58896,别克GL8,9挡手自一体,9,手自一体变速箱(AT)
71145,别克GL8,9挡手自一体,9,手自一体变速箱(AT)
58892,别克GL8,9挡手自一体,9,手自一体变速箱(AT)
68748,别克GL8,9挡手自一体,9,手自一体变速箱(AT)
71144,别克GL8,9挡手自一体,9,手自一体变速箱(AT)
72327,别克GL8,9挡手自一体,9,手自一体变速箱(AT)
59916,别克GL8,9挡手自一体,9,手自一体变速箱(AT)
58893,别克GL8,9挡手自一体,9,手自一体变速箱(AT)
61172,别克GL8,9挡手自一体,9,手自一体变速箱(AT)
61173,别克GL8,9挡手自一体,9,手自一体变速箱(AT)
72022,君威,9挡手自一体,9,手自一体变速箱(AT)
72021,君威,9挡手自一体,9,手自一体变速箱(AT)
66527,昂科威Plus,9挡手自一体,9,手自一体变速箱(AT)
71074,昂科威Plus,9挡手自一体,9,手自一体变速箱(AT)
68661,昂科威Plus,9挡手自一体,9,手自一体变速箱(AT)
68254,昂科威Plus,9挡手自一体,9,手自一体变速箱(AT)
70952,昂科威Plus,9挡手自一体,9,手自一体变速箱(AT)
71075,昂科威Plus,9挡手自一体,9,手自一体变速箱(AT)
70529,君越,9挡手自一体,9,手自一体变速箱(AT)
63072,君越,9挡手自一体,9,手自一体变速箱(AT)
64261,君越,9挡手自一体,9,手自一体变速箱(AT)
67758,君越,9挡手自一体,9,手自一体变速箱(AT)
67759,君越,CVT无级变速,无级变速,无级变速箱(CVT)
70550,君越,9挡手自一体,9,手自一体变速箱(AT)
67332,昂科威S,9挡手自一体,9,手自一体变速箱(AT)
67333,昂科威S,9挡手自一体,9,手自一体变速箱(AT)
71920,昂科威S,9挡手自一体,9,手自一体变速箱(AT)
67324,昂科威S,9挡手自一体,9,手自一体变速箱(AT)
72212,昂科威S,9挡手自一体,9,手自一体变速箱(AT)
67969,别克GL8新能源,2挡DHT,2,混合动力专用变速箱(DHT)
67915,别克GL8新能源,2挡DHT,2,混合动力专用变速箱(DHT)
67943,别克GL8新能源,2挡DHT,2,混合动力专用变速箱(DHT)
67968,别克GL8新能源,2挡DHT,2,混合动力专用变速箱(DHT)
60048,威朗,CVT无级变速(模拟7挡),7,无级变速箱(CVT)
60046,威朗,CVT无级变速(模拟7挡),7,无级变速箱(CVT)
59896,威朗,CVT无级变速(模拟7挡),7,无级变速箱(CVT)
60047,威朗,CVT无级变速(模拟7挡),7,无级变速箱(CVT)
70464,世纪,9挡手自一体,9,手自一体变速箱(AT)
70465,世纪,9挡手自一体,9,手自一体变速箱(AT)
70463,世纪,9挡手自一体,9,手自一体变速箱(AT)
70631,世纪,9挡手自一体,9,手自一体变速箱(AT)
52030,昂科旗,9挡自动,9,自动变速箱(AT)
58458,昂科旗,9挡自动,9,自动变速箱(AT)
52033,昂科旗,9挡自动,9,自动变速箱(AT)
52032,昂科旗,9挡自动,9,自动变速箱(AT)
52029,昂科旗,9挡自动,9,自动变速箱(AT)
62478,别克E5,电动车单速变速箱,1,固定齿比变速箱
68969,别克E5,电动车单速变速箱,1,固定齿比变速箱
65330,别克E5,电动车单速变速箱,1,固定齿比变速箱
60605,别克E5,电动车单速变速箱,1,固定齿比变速箱
66832,别克E5,电动车单速变速箱,1,固定齿比变速箱
64349,昂科拉PLUS,CVT无级变速,无级变速,无级变速箱(CVT)
60604,昂科拉PLUS,CVT无级变速,无级变速,无级变速箱(CVT)
68957,微蓝6,电动车单速变速箱,1,固定齿比变速箱
68958,微蓝6,电动车单速变速箱,1,固定齿比变速箱
68668,微蓝6,电动车单速变速箱,1,固定齿比变速箱
65234,微蓝6,电动车单速变速箱,1,固定齿比变速箱
65235,微蓝6,电动车单速变速箱,1,固定齿比变速箱
63393,别克E4,电动车单速变速箱,1,固定齿比变速箱
63391,别克E4,电动车单速变速箱,1,固定齿比变速箱
61260,别克E4,电动车单速变速箱,1,固定齿比变速箱
63392,别克E4,电动车单速变速箱,1,固定齿比变速箱
59725,昂扬,CVT无级变速,无级变速,无级变速箱(CVT)
57572,昂扬,CVT无级变速,无级变速,无级变速箱(CVT)
59552,昂扬,CVT无级变速,无级变速,无级变速箱(CVT)
58994,昂扬,CVT无级变速,无级变速,无级变速箱(CVT)
65768,小米SU7,电动车单速变速箱,1,固定齿比变速箱
59881,小米SU7,电动车单速变速箱,1,固定齿比变速箱
67500,小米SU7,电动车单速变速箱,1,固定齿比变速箱
70554,小米SU7 Ultra,电动车单速变速箱,1,固定齿比变速箱
67036,星越L,8挡手自一体,8,手自一体变速箱(AT)
64832,星越L,8挡手自一体,8,手自一体变速箱(AT)
69137,星越L,8挡手自一体,8,手自一体变速箱(AT)
69136,星越L,8挡手自一体,8,手自一体变速箱(AT)
71793,星越L,7挡湿式双离合,7,湿式双离合变速箱(DCT)
64831,星越L,8挡手自一体,8,手自一体变速箱(AT)
71794,星越L,8挡手自一体,8,手自一体变速箱(AT)
68759,星瑞,7挡湿式双离合,7,湿式双离合变速箱(DCT)
69901,星瑞,7挡湿式双离合,7,湿式双离合变速箱(DCT)
69903,星瑞,7挡湿式双离合,7,湿式双离合变速箱(DCT)
69902,星瑞,7挡湿式双离合,7,湿式双离合变速箱(DCT)
58108,星瑞,8挡手自一体,8,手自一体变速箱(AT)
69904,星瑞,8挡手自一体,8,手自一体变速箱(AT)
71883,星瑞,8挡手自一体,8,手自一体变速箱(AT)
58114,星瑞,7挡湿式双离合,7,湿式双离合变速箱(DCT)
67087,星瑞,7挡湿式双离合,7,湿式双离合变速箱(DCT)
58115,星瑞,7挡湿式双离合,7,湿式双离合变速箱(DCT)
71882,星瑞,7挡湿式双离合,7,湿式双离合变速箱(DCT)
67088,星瑞,7挡湿式双离合,7,湿式双离合变速箱(DCT)
63498,星瑞,7挡湿式双离合,7,湿式双离合变速箱(DCT)
63265,星瑞,7挡湿式双离合,7,湿式双离合变速箱(DCT)
58109,星瑞,7挡湿式双离合,7,湿式双离合变速箱(DCT)
62223,帝豪,5挡手动,5,手动变速箱(MT)
62222,帝豪,CVT无级变速,无级变速,无级变速箱(CVT)
67664,帝豪,CVT无级变速,无级变速,无级变速箱(CVT)
68502,帝豪,CVT无级变速,无级变速,无级变速箱(CVT)
62421,帝豪,5挡手动,5,手动变速箱(MT)
68428,帝豪,CVT无级变速,无级变速,无级变速箱(CVT)
68499,帝豪,3挡DHT,3,混合动力专用变速箱(DHT)
68427,帝豪,3挡DHT,3,混合动力专用变速箱(DHT)
68430,帝豪,5挡手动,5,手动变速箱(MT)
55960,帝豪,CVT无级变速,无级变速,无级变速箱(CVT)
62422,帝豪,CVT无级变速,无级变速,无级变速箱(CVT)
68429,帝豪,CVT无级变速,无级变速,无级变速箱(CVT)
70704,帝豪,3挡DHT,3,混合动力专用变速箱(DHT)
68190,博越L,7挡湿式双离合,7,湿式双离合变速箱(DCT)
68188,博越L,7挡湿式双离合,7,湿式双离合变速箱(DCT)
68186,博越L,7挡湿式双离合,7,湿式双离合变速箱(DCT)
68187,博越L,7挡湿式双离合,7,湿式双离合变速箱(DCT)
